layer,neuron,neuron_id,mean_activation,gender_logit_weight,proxy_score,abs_proxy_score
2,258,L2N258,0.1927050003226296,-3.178530216217041,-0.6125186663415928,0.6125186663415928
5,1702,L5N1702,0.25777412672900935,2.3753631114959717,0.6123071517301766,0.6123071517301766
2,2983,L2N2983,0.192480359014801,-3.1745200157165527,-0.6110327523247938,0.6110327523247938
3,308,L3N308,0.29089394331236196,2.096123695373535,0.6097496874176878,0.6097496874176878
11,2408,L11N2408,0.5698597926985134,-1.0697119235992432,-0.6095858150293927,0.6095858150293927
5,880,L5N880,0.26418105073549997,-2.3074393272399902,-0.6095817459786758,0.6095817459786758
9,2552,L9N2552,0.23917725984514288,-2.5353617668151855,-0.6064008801029962,0.6064008801029962
9,130,L9N130,0.3298217862925164,-1.8294011354446411,-0.6033763503379093,0.6033763503379093
5,289,L5N289,0.37655916263045747,-1.5959290266036987,-0.6009616978755299,0.6009616978755299
6,1246,L6N1246,-0.1452042339496653,4.137815475463867,-0.600828326339801,0.600828326339801
11,2626,L11N2626,-0.1515438458427194,3.933638095855713,-0.5961186451994065,0.5961186451994065
11,40,L11N40,-0.12959656875278927,4.59965705871582,-0.5960997722491173,0.5960997722491173
6,2043,L6N2043,0.39603914445023375,1.5025146007537842,0.5950545970065132,0.5950545970065132
5,1309,L5N1309,0.18142463157198768,-3.278048515319824,-0.5947187441670003,0.5947187441670003
0,2992,L0N2992,0.28153010452674193,-2.1109817028045654,-0.594304899444609,0.594304899444609
5,2606,L5N2606,0.18360925737311762,3.236036777496338,0.5941663095481993,0.5941663095481993
9,2001,L9N2001,0.43288485443340713,1.372168779373169,0.5939910823170201,0.5939910823170201
2,2390,L2N2390,0.19107947170318354,3.1053707599639893,0.5933726042564327,0.5933726042564327
5,2655,L5N2655,0.5961872775716653,-0.9910873770713806,-0.5908736851718289,0.5908736851718289
3,1162,L3N1162,-0.09301597475688057,6.34393835067749,-0.5900876094858241,0.5900876094858241
6,636,L6N636,0.3996529198830775,-1.4762157201766968,-0.589973922945917,0.589973922945917
10,2132,L10N2132,-0.12157014993995703,-4.8504252433776855,0.5896669241099778,0.5896669241099778
7,180,L7N180,-0.14080310026988213,4.174839019775391,-0.5878302771120507,0.5878302771120507
10,2425,L10N2425,0.4880543394199156,1.2021530866622925,0.5867160305925777,0.5867160305925777
5,2119,L5N2119,-0.14880019957623022,-3.9400858879089355,0.5862855664683378,0.5862855664683378
8,2044,L8N2044,0.28607374503338756,-2.0481114387512207,-0.5859109095292813,0.5859109095292813
2,2394,L2N2394,-0.1438546025914382,4.072673797607422,-0.5858728706393791,0.5858728706393791
5,604,L5N604,0.364824793563358,-1.6033531427383423,-0.584942979308677,0.584942979308677
5,1629,L5N1629,0.29260477850382977,1.9989854097366333,0.584912683048375,0.584912683048375
5,757,L5N757,0.3200117976956873,-1.8227819204330444,-0.5833117191649757,0.5833117191649757
4,1911,L4N1911,0.3251623758829117,-1.7901421785354614,-0.5820868839408021,0.5820868839408021
6,1523,L6N1523,0.25300682072011116,2.2933499813079834,0.5802331875692592,0.5802331875692592
7,2319,L7N2319,0.3481887399499266,1.6644340753555298,0.5795372034277632,0.5795372034277632
9,2051,L9N2051,0.2090879077781975,-2.771369218826294,-0.5794597916452874,0.5794597916452874
